1.347882878892698866e-01	5.553509491439218015e-02	2.022134046392412218e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.322743340068638362e-01	4.263162525894176325e-02	1.156288797149616562e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.343903543194251426e-01	4.427497263751872802e-02	1.564973239382952061e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.336442160364864629e-01	4.864572418034449064e-02	1.421767352309152507e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.334722371352783377e-01	3.771973651290058682e-02	2.035424873809816779e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.330469587551335042e-01	3.313316708899813334e-02	2.167853441446179405e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.186910114320769427e-01	-8.499079517835980702e-02	2.351573160203770593e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.173221471029104457e-01	-1.004595608752424651e-01	2.157641221756825475e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.196349561588913035e-01	-9.742012908426925244e-02	2.758602462228456828e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.175136216584700688e-01	-1.066495891799644491e-01	2.247111180250909931e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
-2.113281851716493076e-01	-9.442799748363864820e-01	8.542610798722516385e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
-2.091386562399717430e-01	-9.410271395419206319e-01	9.425809757831127289e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
-2.217916047442003435e-01	-9.318814954872246537e-01	8.788474874317975249e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
-2.034545888604691877e-01	-9.681088769611875255e-01	1.002581514789501749e-01
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
-3.543152081478683213e-01	-1.344935023912155803e+00	1.295750607273759569e-01
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.376495245374687038e-01	6.324744982213240108e-02	3.056177206541805733e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.359960601272666159e-01	5.912650770485675111e-02	2.675300455632740812e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.386225722536331695e-01	6.363499961063920352e-02	3.744504275194587839e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.386398351471412327e-01	5.751628063395761159e-02	4.295184354878851807e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.369557740635504728e-01	5.664576693135667251e-02	3.146871042758322967e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.350987969256259857e-01	6.257953990193573790e-02	2.558572894448791699e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.373971906904790652e-01	4.850479276074409762e-02	3.424109366737408677e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.364356651239734264e-01	5.283747035376323842e-02	3.218938479804692165e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.364969349043083091e-01	5.105841169710234606e-02	2.922232791436447583e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.370916301869171683e-01	4.663855772121364152e-02	3.073887495414656321e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.346288389861994839e-01	4.347658832098660886e-02	2.332383198190754112e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.368565952779947636e-01	4.130035740573156922e-02	4.005723806709356183e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.334751623846900381e-01	2.882390074018861825e-02	2.322947934670285472e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.373265646619331037e-01	3.860234430059525379e-02	4.491976594212243601e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.373213346672714774e-01	4.293297502765527907e-02	4.343573462130825846e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.345302047374391519e-01	3.618018686872206957e-02	2.916470872529434641e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.360636656988079563e-01	3.525334675942734530e-02	3.797658662609940117e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.365801749670295662e-01	2.762394934878045771e-02	3.950961843785805172e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.351600714412669046e-01	2.925672341429305656e-02	3.523878287498551087e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.323605056818062398e-01	-9.981061938325791472e-03	5.170368264064212349e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.240159978658668116e-01	-6.339870798351115999e-02	3.891683326269568255e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.272126749675333013e-01	-6.909159050469471097e-02	4.879339204256727403e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.266269331448293123e-01	-6.815683792278348641e-02	5.304695428470324048e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.267902847143104195e-01	-6.506644703956360187e-02	4.348322129629257626e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.260074550607754307e-01	-7.614468500414903196e-02	5.028267875705935697e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.221179761405291053e-01	-9.081229182244124343e-02	4.049077080464535960e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.195813827934620877e-01	-9.399266870824593556e-02	3.457538890914688134e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.207956806607016209e-01	-1.131676745731881872e-01	4.037176346201878929e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.210604252789680979e-01	-1.043327462205204392e-01	4.190575199631643710e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.218706299470604937e-01	-1.147006379230964546e-01	5.533816691176025870e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.196072276191897932e-01	-1.086649475546382637e-01	3.348154668809860679e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.231468096807462609e-01	-1.261811952603689446e-01	6.370910433972577780e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
1.213290240276683751e-01	-1.442277962241968747e-01	6.292738219160720625e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
-2.086119655273701579e-01	-9.335724653555262931e-01	1.190230968925666266e-01
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
-2.001477844664990569e-01	-9.314804022874533240e-01	1.720869907487391770e-01
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
-2.013383108006204791e-01	-9.243421283580063319e-01	1.889626720318663411e-01
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
-2.100404533509927507e-01	-9.210344572073615454e-01	1.624465983713642148e-01
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
-1.993835477107994691e-01	-9.971840151884702186e-01	1.175463997582095188e-01
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
-2.054760769692879352e-01	-9.676735691520096383e-01	1.346987709351488705e-01
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
-1.920808725799491024e-01	-9.720933521314142345e-01	1.895838945057277125e-01
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
-3.600838317147612155e-01	-1.326986965390901441e+00	2.639355923687835004e-01
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
-2.243258421125552404e-01	-2.375220418875222173e+00	2.947770942414092432e-01
5.415298912615029714e-01	1.567502380659810124e-01	-1.810677836550140044e-02
